id,title,dept,size,depth
MUSC 382,MUSC 382,MUSC,25,1
MUSC 383,MUSC 383,MUSC,25,1
MUSC 391,MUSC 391,MUSC,25,1
MUSC 392,MUSC 392,MUSC,25,1
MUSC 393,MUSC 393,MUSC,25,1
MUSC 394,MUSC 394,MUSC,25,1
MUSC 406,MUSC 406,MUSC,2,1
MUSC 409,MUSC 409,MUSC,1,3
MUSC 410,MUSC 410,MUSC,1,3
MUSC 411,MUSC 411,MUSC,1,3
MUSC 412,MUSC 412,MUSC,1,3
MUSC 413,MUSC 413,MUSC,1,4
MUSC 414,MUSC 414,MUSC,1,3
MUSC 415,MUSC 415,MUSC,1,3
MUSC 417,MUSC 417,MUSC,1,2
MUSC 419,MUSC 419,MUSC,1,3
MUSC 420,MUSC 420,MUSC,1,4
MUSC 428,MUSC 428,MUSC,1,1
MUSC 328,MUSC 328,MUSC,0,0
MUSC 430,MUSC 430,MUSC,4,4
MUSC 433,MUSC 433,MUSC,1,1
MUSC 333,MUSC 333,MUSC,0,0
MUSC 440,MUSC 440,MUSC,1,1
MUSC 340,MUSC 340,MUSC,0,0
MUSC 443,MUSC 443,MUSC,1,2
MUSC 454,MUSC 454,MUSC,2,3
MUSC 455,MUSC 455,MUSC,2,4
MUSC 465,MUSC 465,MUSC,1,4
MUSC 471,MUSC 471,MUSC,25,1
MUSC 373,MUSC 373,MUSC,0,0
MUSC 374,MUSC 374,MUSC,0,0
MUSC 375,MUSC 375,MUSC,0,0
MUSC 376,MUSC 376,MUSC,0,0
MUSC 377,MUSC 377,MUSC,0,0
MUSC 378,MUSC 378,MUSC,0,0
MUSC 379,MUSC 379,MUSC,0,0
MUSC 380,MUSC 380,MUSC,0,0
MUSC 384,MUSC 384,MUSC,0,0
MUSC 385,MUSC 385,MUSC,0,0
MUSC 386,MUSC 386,MUSC,0,0
MUSC 387,MUSC 387,MUSC,0,0
MUSC 388,MUSC 388,MUSC,0,0
MUSC 389,MUSC 389,MUSC,0,0
MUSC 390,MUSC 390,MUSC,0,0
MUSC 395,MUSC 395,MUSC,0,0
MUSC 472,MUSC 472,MUSC,25,1
MUSC 481,MUSC 481,MUSC,25,1
MUSC 482,MUSC 482,MUSC,25,1
MUSC 483,MUSC 483,MUSC,25,1
MUSC 491,MUSC 491,MUSC,25,1
MUSC 492,MUSC 492,MUSC,25,1
MUSC 493,MUSC 493,MUSC,25,1
MUSC 494,MUSC 494,MUSC,25,1
NSCI 201,NSCI 201,NSCI,1,1
NSCI 301,NSCI 301,NSCI,2,2
NSCI 302,NSCI 302,NSCI,1,2
NSCI 311,NSCI 311,NSCI,1,1
NSCI 398,NSCI 398,NSCI,0,0
NSCI 399,NSCI 399,NSCI,1,1
NSCI 498,NSCI 498,NSCI,1,2
NSCI 499,NSCI 499,NSCI,1,3
NURS 301,NURS 301,NURS,10,38
NURS 300,NURS 300,NURS,4,0
NURS 310,NURS 310,NURS,4,0
NURS 321,NURS 321,NURS,5,37
NURS 322,NURS 322,NURS,9,38
NURS 330,NURS 330,NURS,5,38
NURS 352,NURS 352,NURS,5,39
NURS 360,NURS 360,NURS,5,40
NURS 362,NURS 362,NURS,10,41
NURS 323,NURS 323,NURS,14,38
NURS 401,NURS 401,NURS,15,42
NURS 303,NURS 303,NURS,10,38
NURS 363,NURS 363,NURS,10,41
NURS 311,NURS 311,NURS,1,0
NURS 361,NURS 361,NURS,8,41
NURS 345,NURS 345,NURS,10,39
NURS 365,NURS 365,NURS,10,41
NURS 346,NURS 346,NURS,10,39
NURS 366,NURS 366,NURS,9,40
NURS 331,NURS 331,NURS,7,39
NURS 344,NURS 344,NURS,9,39
NURS 350,NURS 350,NURS,6,39
NURS 351,NURS 351,NURS,6,39
NURS 353,NURS 353,NURS,6,40
NURS 354,NURS 354,NURS,6,40
NURS 402,NURS 402,NURS,16,43
NURS 430,NURS 430,NURS,25,44
NURS 427,NURS 427,NURS,3,44
OHS 440,OHS 440,OHS,1,1
OHS 430,OHS 430,OHS,0,0
PATH 300,PATH 300,PATH,8,4
PATH 417,PATH 417,PATH,1,3
PATH 447,PATH 447,PATH,2,1
PATH 427,PATH 427,PATH,0,0
PATH 467,PATH 467,PATH,0,0
PCTH 201,PCTH 201,PCTH,6,1
Biology 12,Biology 12,Biology,0,0
PCTH 300,PCTH 300,PCTH,1,0
PCTH 302,PCTH 302,PCTH,1,1
PCTH 305,PCTH 305,PCTH,4,4
PCTH 325,PCTH 325,PCTH,4,1
PCTH 398,PCTH 398,PCTH,1,1
PCTH 399,PCTH 399,PCTH,1,2
PCTH 400,PCTH 400,PCTH,2,1
PCTH 402,PCTH 402,PCTH,1,1
PCTH 404,PCTH 404,PCTH,2,3
PCTH 498,PCTH 498,PCTH,1,3
PCTH 499,PCTH 499,PCTH,1,4
PERS 101,PERS 101,PERS,1,1
PERS 100,PERS 100,PERS,0,0
PERS 200,PERS 200,PERS,2,1
PERS 104,PERS 104,PERS,0,0
PERS 201,PERS 201,PERS,1,2
PERS 300,PERS 300,PERS,1,3
PERS 301,PERS 301,PERS,1,4
PERS 400,PERS 400,PERS,2,1
PERS 401,PERS 401,PERS,1,4
PERS 451,PERS 451,PERS,1,4
PHAR 205,PHAR 205,PHAR,2,3
PHAR 280,PHAR 280,PHAR,1,1
PHAR 180,PHAR 180,PHAR,0,0
PHAR 303,PHAR 303,PHAR,1,1
PHAR 202,PHAR 202,PHAR,0,0
PHAR 304,PHAR 304,PHAR,4,4
PHAR 204,PHAR 204,PHAR,0,0
PHAR 305,PHAR 305,PHAR,1,4
PHAR 306,PHAR 306,PHAR,2,3
PHAR 307,PHAR 307,PHAR,4,4
PHAR 308,PHAR 308,PHAR,1,1
PHAR 380,PHAR 380,PHAR,1,2
PHAR 421,PHAR 421,PHAR,1,1
PHAR 203,PHAR 203,PHAR,0,0
PHAR 422,PHAR 422,PHAR,1,5
PHAR 423,PHAR 423,PHAR,1,5
PHAR 426,PHAR 426,PHAR,1,2
PHAR 427,PHAR 427,PHAR,2,3
PHAR 428,PHAR 428,PHAR,1,3
PHAR 432,PHAR 432,PHAR,1,3
PHAR 433,PHAR 433,PHAR,1,1
PHAR 302,PHAR 302,PHAR,0,0
PHAR 470,PHAR 470,PHAR,1,1
PHAR 370,PHAR 370,PHAR,0,0
PHAR 480,PHAR 480,PHAR,1,3
PHAR 497,PHAR 497,PHAR,1,1
PHIL 311,PHIL 311,PHIL,1,1
PHIL 310,PHIL 310,PHIL,0,0
PHIL 315,PHIL 315,PHIL,1,1
PHIL 314,PHIL 314,PHIL,0,0
PHIL 320,PHIL 320,PHIL,1,1
PHIL 321,PHIL 321,PHIL,2,1
PHIL 125,PHIL 125,PHIL,0,0
PHIL 322,PHIL 322,PHIL,1,1
PHIL 323,PHIL 323,PHIL,1,1
PHIL 324,PHIL 324,PHIL,1,1
PHIL 326,PHIL 326,PHIL,2,1
PHIL 340,PHIL 340,PHIL,0,0
PHIL 351,PHIL 351,PHIL,9,1
PHIL 211,PHIL 211,PHIL,0,0
PHIL 212,PHIL 212,PHIL,0,0
PHIL 230,PHIL 230,PHIL,0,0
PHIL 235,PHIL 235,PHIL,0,0
PHIL 240,PHIL 240,PHIL,0,0
PHIL 250,PHIL 250,PHIL,0,0
PHIL 260,PHIL 260,PHIL,0,0
PHIL 410,PHIL 410,PHIL,1,2
PHIL 412,PHIL 412,PHIL,1,1
PHIL 313,PHIL 313,PHIL,0,0
PHIL 414,PHIL 414,PHIL,3,1
PHIL 316,PHIL 316,PHIL,0,0
PHIL 415,PHIL 415,PHIL,3,1
PHIL 416,PHIL 416,PHIL,4,1
PHIL 418,PHIL 418,PHIL,1,1
PHIL 420,PHIL 420,PHIL,1,1
PHIL 426,PHIL 426,PHIL,1,2
PHIL 440,PHIL 440,PHIL,1,1
PHIL 441,PHIL 441,PHIL,2,1
PHIL 451,PHIL 451,PHIL,2,1
PHIL 452,PHIL 452,PHIL,1,1
PHIL 455,PHIL 455,PHIL,2,2
PHIL 462,PHIL 462,PHIL,1,1
PHIL 469,PHIL 469,PHIL,1,1
PHIL 369,PHIL 369,PHIL,0,0
PHRM 111,PHRM 111,PHRM,2,19
PHRM 100,PHRM 100,PHRM,0,0
PHRM 131,PHRM 131,PHRM,1,20
PHRM 211,PHRM 211,PHRM,1,28
PHRM 231,PHRM 231,PHRM,2,30
PHRM 212,PHRM 212,PHRM,2,29
PHRM 312,PHRM 312,PHRM,1,1
PHRM 311,PHRM 311,PHRM,0,0
PHRM 330,PHRM 330,PHRM,2,30
PHRM 462,PHRM 462,PHRM,1,1
PHRM 461,PHRM 461,PHRM,0,0
PHRM 463,PHRM 463,PHRM,1,1
PHRM 464,PHRM 464,PHRM,1,1
PHRM 465,PHRM 465,PHRM,1,1
PHRM 466,PHRM 466,PHRM,1,1
PHRM 467,PHRM 467,PHRM,1,1
PHRM 468,PHRM 468,PHRM,1,1
PHRM 469,PHRM 469,PHRM,1,1
PHRM 471,PHRM 471,PHRM,1,1
PHRM 371,PHRM 371,PHRM,0,0
PHRM 472,PHRM 472,PHRM,1,1
PHRM 473,PHRM 473,PHRM,1,1
PHRM 491,PHRM 491,PHRM,4,1
PHRM 451,PHRM 451,PHRM,0,0
PHRM 452,PHRM 452,PHRM,0,0
PHRM 453,PHRM 453,PHRM,0,0
PHRM 492,PHRM 492,PHRM,4,1
PHRM 493,PHRM 493,PHRM,4,1
PHRM 494,PHRM 494,PHRM,4,1
PHRM 495,PHRM 495,PHRM,4,1
PHRM 496,PHRM 496,PHRM,4,1
Physics 11,Physics 11,Physics,0,0
PREC 12,PREC 12,PREC,0,0
CALC 12,CALC 12,CALC,0,0
PHYS 129,PHYS 129,PHYS,2,2
PHYS 209,PHYS 209,PHYS,18,3
PHYS 219,PHYS 219,PHYS,12,3
PHYS 229,PHYS 229,PHYS,2,4
PHYS 298,PHYS 298,PHYS,1,3
PHYS 299,PHYS 299,PHYS,1,4
PHYS 305,PHYS 305,PHYS,15,3
PHYS 309,PHYS 309,PHYS,3,3
PHYS 314,PHYS 314,PHYS,2,4
PHYS 315,PHYS 315,PHYS,9,4
PHYS 318,PHYS 318,PHYS,3,3
PHYS 319,PHYS 319,PHYS,3,3
PHYS 330,PHYS 330,PHYS,14,2
PHYS 333,PHYS 333,PHYS,16,2
PHYS 350,PHYS 350,PHYS,2,1
PHYS 270,PHYS 270,PHYS,0,0
PHYS 399,PHYS 399,PHYS,1,5
PHYS 400,PHYS 400,PHYS,2,4
PHYS 450,PHYS 450,PHYS,2,3
PHYS 401,PHYS 401,PHYS,2,5
PHYS 402,PHYS 402,PHYS,2,4
PHYS 403,PHYS 403,PHYS,8,2
PHYS 257,PHYS 257,PHYS,0,0
PHYS 404,PHYS 404,PHYS,3,3
PHYS 405,PHYS 405,PHYS,6,2
PHYS 407,PHYS 407,PHYS,6,5
PHYS 409,PHYS 409,PHYS,2,4
PHYS 410,PHYS 410,PHYS,8,4
PHYS 412,PHYS 412,PHYS,3,4
PHYS 437,PHYS 437,PHYS,4,1
PHYS 313,PHYS 313,PHYS,0,0
PHYS 455,PHYS 455,PHYS,5,4
PHYS 438,PHYS 438,PHYS,7,2
PHYS 454,PHYS 454,PHYS,2,5
PHYS 458,PHYS 458,PHYS,2,5
PHYS 473,PHYS 473,PHYS,2,4
PHYS 474,PHYS 474,PHYS,2,4
PHYS 498,PHYS 498,PHYS,1,6
PHYS 499,PHYS 499,PHYS,1,7
PLAN 452,PLAN 452,PLAN,1,2
POLI 260,POLI 260,POLI,0,0
POLI 301,POLI 301,POLI,1,1
POLI 101,POLI 101,POLI,0,0
POLI 302,POLI 302,POLI,1,1
POLI 303,POLI 303,POLI,1,1
POLI 304,POLI 304,POLI,1,1
POLI 305,POLI 305,POLI,1,1
POLI 306,POLI 306,POLI,1,1
POLI 307,POLI 307,POLI,1,1
POLI 308,POLI 308,POLI,1,1
POLI 309,POLI 309,POLI,1,1
POLI 310,POLI 310,POLI,1,1
POLI 372,POLI 372,POLI,1,1
POLI 381,POLI 381,POLI,1,1
POLI 401,POLI 401,POLI,9,2
POLI 402,POLI 402,POLI,9,2
POLI 403,POLI 403,POLI,9,2
POLI 404,POLI 404,POLI,12,1
POLI 350,POLI 350,POLI,0,0
POLI 351,POLI 351,POLI,0,0
POLI 352,POLI 352,POLI,0,0
POLI 405,POLI 405,POLI,9,2
POLI 406,POLI 406,POLI,1,1
POLI 420,POLI 420,POLI,17,1
POLI 220,POLI 220,POLI,0,0
POLI 320,POLI 320,POLI,0,0
POLI 321,POLI 321,POLI,0,0
POLI 322,POLI 322,POLI,0,0
POLI 323,POLI 323,POLI,0,0
POLI 324,POLI 324,POLI,0,0
POLI 325,POLI 325,POLI,0,0
POLI 326,POLI 326,POLI,0,0
POLI 327,POLI 327,POLI,0,0
POLI 328,POLI 328,POLI,0,0
POLI 329,POLI 329,POLI,0,0
POLI 330,POLI 330,POLI,0,0
POLI 331,POLI 331,POLI,0,0
POLI 332,POLI 332,POLI,0,0
POLI 333,POLI 333,POLI,0,0
POLI 421,POLI 421,POLI,17,1
POLI 422,POLI 422,POLI,17,1
POLI 423,POLI 423,POLI,17,1
POLI 426,POLI 426,POLI,17,1
POLI 427,POLI 427,POLI,19,1
POLI 334,POLI 334,POLI,0,0
POLI 335,POLI 335,POLI,0,0
POLI 336,POLI 336,POLI,0,0
POLI 337,POLI 337,POLI,0,0
POLI 429,POLI 429,POLI,18,1
POLI 345,POLI 345,POLI,0,0
POLI 450,POLI 450,POLI,5,1
POLI 460,POLI 460,POLI,12,1
POLI 360,POLI 360,POLI,0,0
POLI 361,POLI 361,POLI,0,0
POLI 362,POLI 362,POLI,0,0
POLI 363,POLI 363,POLI,0,0
POLI 364,POLI 364,POLI,0,0
POLI 365,POLI 365,POLI,0,0
POLI 366,POLI 366,POLI,0,0
POLI 367,POLI 367,POLI,0,0
POLI 368,POLI 368,POLI,0,0
POLI 369,POLI 369,POLI,0,0
POLI 370,POLI 370,POLI,0,0
POLI 461,POLI 461,POLI,12,1
POLI 462,POLI 462,POLI,12,1
POLI 463,POLI 463,POLI,13,1
POLI 375,POLI 375,POLI,0,0
POLS 300,POLS 300,POLS,1,1
POLS 200,POLS 200,POLS,0,0
POLS 345,POLS 345,POLS,1,1
POLS 210,POLS 210,POLS,0,0
PORT 102,PORT 102,PORT,1,1
PORT 101,PORT 101,PORT,0,0
PORT 201,PORT 201,PORT,2,1
PORT 110,PORT 110,PORT,0,0
PORT 202,PORT 202,PORT,1,2
PORT 210,PORT 210,PORT,1,1
PORT 301,PORT 301,PORT,2,2
PORT 308,PORT 308,PORT,2,2
PSYC 240,PSYC 240,PSYC,2,1
PSYC 260,PSYC 260,PSYC,3,1
PSYC 272,PSYC 272,PSYC,1,3
PSYC 273,PSYC 273,PSYC,7,2
PSYC 274,PSYC 274,PSYC,1,3
PSYC 275,PSYC 275,PSYC,3,1
PSYC 300,PSYC 300,PSYC,8,1
PSYC 205,PSYC 205,PSYC,0,0
PSYC 207,PSYC 207,PSYC,0,0
PSYC 208,PSYC 208,PSYC,0,0
PSYC 216,PSYC 216,PSYC,0,0
PSYC 301,PSYC 301,PSYC,9,1
PSYC 302,PSYC 302,PSYC,9,1
PSYC 303,PSYC 303,PSYC,3,2
PSYC 305,PSYC 305,PSYC,9,1
PSYC 306,PSYC 306,PSYC,9,1
PSYC 307,PSYC 307,PSYC,9,1
PSYC 308,PSYC 308,PSYC,9,1
PSYC 309,PSYC 309,PSYC,9,1
PSYC 311,PSYC 311,PSYC,9,1
PSYC 312,PSYC 312,PSYC,9,1
PSYC 314,PSYC 314,PSYC,9,1
PSYC 315,PSYC 315,PSYC,9,1
PSYC 319,PSYC 319,PSYC,8,1
PSYC 320,PSYC 320,PSYC,9,1
PSYC 321,PSYC 321,PSYC,8,1
PSYC 322,PSYC 322,PSYC,9,1
PSYC 325,PSYC 325,PSYC,9,1
PSYC 331,PSYC 331,PSYC,9,1
PSYC 333,PSYC 333,PSYC,12,1
LING 420,LING 420,LING,0,0
PSYC 334,PSYC 334,PSYC,1,2
PSYC 335,PSYC 335,PSYC,9,1
PSYC 336,PSYC 336,PSYC,13,1
ENGL 329,ENGL 329,ENGL,0,0
PSYC 337,PSYC 337,PSYC,1,2
PSYC 349,PSYC 349,PSYC,5,2
PSYC 350,PSYC 350,PSYC,9,1
PSYC 358,PSYC 358,PSYC,9,1
PSYC 359,PSYC 359,PSYC,5,2
PSYC 361,PSYC 361,PSYC,6,2
PSYC 363,PSYC 363,PSYC,10,1
BIOL 458,BIOL 458,BIOL,0,0
PSYC 263,PSYC 263,PSYC,0,0
PSYC 364,PSYC 364,PSYC,1,2
PSYC 365,PSYC 365,PSYC,4,1
PSYC 368,PSYC 368,PSYC,1,2
PSYC 371,PSYC 371,PSYC,1,3
PSYC 398,PSYC 398,PSYC,2,3
PSYC 399,PSYC 399,PSYC,1,4
PSYC 400,PSYC 400,PSYC,1,2
PSYC 401,PSYC 401,PSYC,1,2
PSYC 402,PSYC 402,PSYC,6,2
PSYC 403,PSYC 403,PSYC,7,2
PSYC 404,PSYC 404,PSYC,7,2
PSYC 407,PSYC 407,PSYC,6,2
PSYC 408,PSYC 408,PSYC,7,2
PSYC 409,PSYC 409,PSYC,7,2
PSYC 412,PSYC 412,PSYC,5,2
PSYC 413,PSYC 413,PSYC,5,2
PSYC 414,PSYC 414,PSYC,9,1
PSYC 415,PSYC 415,PSYC,7,2
PSYC 417,PSYC 417,PSYC,5,2
PSYC 418,PSYC 418,PSYC,7,2
PSYC 420,PSYC 420,PSYC,4,2
PSYC 421,PSYC 421,PSYC,9,1
PSYC 427,PSYC 427,PSYC,5,2
PSYC 449,PSYC 449,PSYC,1,3
PSYC 460,PSYC 460,PSYC,3,2
PSYC 461,PSYC 461,PSYC,4,2
PSYC 462,PSYC 462,PSYC,3,2
PSYC 463,PSYC 463,PSYC,6,2
PSYC 466,PSYC 466,PSYC,14,1
BIOL 355,BIOL 355,BIOL,0,0
PHYL 426,PHYL 426,PHYL,0,0
PSYC 469,PSYC 469,PSYC,6,2
PSYC 472,PSYC 472,PSYC,1,3
PSYC 498,PSYC 498,PSYC,1,5
PSYC 499,PSYC 499,PSYC,1,6
PUNJ 101,PUNJ 101,PUNJ,1,1
PUNJ 100,PUNJ 100,PUNJ,0,0
PUNJ 200,PUNJ 200,PUNJ,2,1
PUNJ 102,PUNJ 102,PUNJ,0,0
PUNJ 201,PUNJ 201,PUNJ,1,2
PUNJ 202,PUNJ 202,PUNJ,1,3
PUNJ 300,PUNJ 300,PUNJ,2,2
PUNJ 401,PUNJ 401,PUNJ,1,3
PUNJ 402,PUNJ 402,PUNJ,1,3
PUNJ 403,PUNJ 403,PUNJ,1,3
PUNJ 404,PUNJ 404,PUNJ,1,3
PUNJ 457,PUNJ 457,PUNJ,1,3
PUNJ 475,PUNJ 475,PUNJ,1,3
RGST 300,RGST 300,RGST,1,1
RGST 200,RGST 200,RGST,0,0
RGST 330,RGST 330,RGST,1,1
RGST 400,RGST 400,RGST,1,2
RUSS 200,RUSS 200,RUSS,2,1
RUSS 100,RUSS 100,RUSS,0,0
RUSS 102,RUSS 102,RUSS,0,0
RUSS 201,RUSS 201,RUSS,2,1
RUSS 202,RUSS 202,RUSS,1,2
RUSS 215,RUSS 215,RUSS,2,1
RUSS 300,RUSS 300,RUSS,2,2
RUSS 301,RUSS 301,RUSS,2,2
RUSS 302,RUSS 302,RUSS,1,3
RUSS 305,RUSS 305,RUSS,2,2
RUSS 315,RUSS 315,RUSS,1,2
RUSS 316,RUSS 316,RUSS,2,2
RUSS 400,RUSS 400,RUSS,2,3
RUSS 407,RUSS 407,RUSS,1,3
RUSS 408,RUSS 408,RUSS,1,3
RUSS 409,RUSS 409,RUSS,1,3
SANS 302,SANS 302,SANS,1,1
SANS 301,SANS 301,SANS,0,0
SANS 400,SANS 400,SANS,2,1
SANS 300,SANS 300,SANS,0,0
SANS 401,SANS 401,SANS,2,1
SANS 402,SANS 402,SANS,1,2
SANS 450,SANS 450,SANS,4,1
SANS 200,SANS 200,SANS,0,0
SANS 202,SANS 202,SANS,0,0
ENGL 12,ENGL 12,ENGL,0,0
SCIE 010,SCIE 010,SCIE,9,2
SCIE 120,SCIE 120,SCIE,4,2
SCIE 300,SCIE 300,SCIE,3,3
SCIE 320,SCIE 320,SCIE,0,0
SCIE 420,SCIE 420,SCIE,31,1
ARCL 309,ARCL 309,ARCL,0,0
CIVL 200,CIVL 200,CIVL,0,0
ENDS 221,ENDS 221,ENDS,0,0
FRST 100,FRST 100,FRST,0,0
HIST 106,HIST 106,HIST,0,0
LAW 386,LAW 386,LAW,0,0
SOCI 217,SOCI 217,SOCI,4,1
SOCI 101,SOCI 101,SOCI,0,0
SOCI 102,SOCI 102,SOCI,0,0
SOCI 301,SOCI 301,SOCI,3,1
SOCI 302,SOCI 302,SOCI,3,1
SOCI 303,SOCI 303,SOCI,3,1
SOCI 310,SOCI 310,SOCI,3,1
SOCI 312,SOCI 312,SOCI,3,1
SOCI 314,SOCI 314,SOCI,3,1
SOCI 320,SOCI 320,SOCI,4,1
SOCI 324,SOCI 324,SOCI,4,1
SOCI 342,SOCI 342,SOCI,3,1
SOCI 344,SOCI 344,SOCI,4,1
SOCI 352,SOCI 352,SOCI,3,1
SOCI 354,SOCI 354,SOCI,3,1
SOCI 360,SOCI 360,SOCI,3,1
SOCI 361,SOCI 361,SOCI,3,1
SOCI 364,SOCI 364,SOCI,3,1
SOCI 369,SOCI 369,SOCI,4,1
SOCI 370,SOCI 370,SOCI,3,1
SOCI 371,SOCI 371,SOCI,3,1
SOCI 372,SOCI 372,SOCI,3,1
SOCI 380,SOCI 380,SOCI,4,2
SOCI 381,SOCI 381,SOCI,4,1
SOCI 382,SOCI 382,SOCI,4,1
SOCI 383,SOCI 383,SOCI,4,1
SOCI 384,SOCI 384,SOCI,3,1
SOCI 387,SOCI 387,SOCI,3,1
SOCI 410,SOCI 410,SOCI,3,1
SOCI 414,SOCI 414,SOCI,3,1
SOCI 415,SOCI 415,SOCI,4,1
SOCI 416,SOCI 416,SOCI,3,1
SOCI 418,SOCI 418,SOCI,4,1
SOCI 420,SOCI 420,SOCI,3,1
SOCI 423,SOCI 423,SOCI,3,1
SOCI 425,SOCI 425,SOCI,3,1
SOCI 433,SOCI 433,SOCI,3,1
SOCI 435,SOCI 435,SOCI,1,1
SOCI 430,SOCI 430,SOCI,0,0
SOCI 440,SOCI 440,SOCI,3,1
SOCI 441,SOCI 441,SOCI,4,1
SOCI 442,SOCI 442,SOCI,4,1
SOCI 449,SOCI 449,SOCI,3,1
SOCI 461,SOCI 461,SOCI,3,1
SOCI 464,SOCI 464,SOCI,3,1
SOCI 465,SOCI 465,SOCI,3,1
SOCI 466,SOCI 466,SOCI,3,1
SOCI 469,SOCI 469,SOCI,4,1
SOCI 470,SOCI 470,SOCI,3,1
SOCI 473,SOCI 473,SOCI,3,1
SOCI 479,SOCI 479,SOCI,3,1
SOCI 480,SOCI 480,SOCI,3,1
SOCI 490,SOCI 490,SOCI,3,1
SOCI 495,SOCI 495,SOCI,3,1
SOWK 201,SOWK 201,SOWK,1,1
SOWK 200,SOWK 200,SOWK,0,0
SOWK 315,SOWK 315,SOWK,1,1
SOWK 310,SOWK 310,SOWK,0,0
SOWK 442,SOWK 442,SOWK,1,1
SOWK 441,SOWK 441,SOWK,0,0
SPAN 102,SPAN 102,SPAN,1,1
SPAN 101,SPAN 101,SPAN,0,0
SPAN 103,SPAN 103,SPAN,0,0
SPAN 201,SPAN 201,SPAN,3,1
SPAN 11,SPAN 11,SPAN,0,0
SPAN 202,SPAN 202,SPAN,1,2
SPAN 203,SPAN 203,SPAN,2,1
SPAN 206,SPAN 206,SPAN,2,1
SPAN 12,SPAN 12,SPAN,0,0
SPAN 207,SPAN 207,SPAN,1,2
SPAN 221,SPAN 221,SPAN,1,3
SPAN 222,SPAN 222,SPAN,1,3
SPAN 301,SPAN 301,SPAN,3,1
SPAN 302,SPAN 302,SPAN,1,2
SPAN 303,SPAN 303,SPAN,2,3
SPAN 308,SPAN 308,SPAN,2,3
SPAN 309,SPAN 309,SPAN,2,3
SPAN 321,SPAN 321,SPAN,1,3
SPAN 322,SPAN 322,SPAN,1,3
SPAN 357,SPAN 357,SPAN,2,4
SPAN 358,SPAN 358,SPAN,2,4
SPAN 364,SPAN 364,SPAN,2,4
SPAN 365,SPAN 365,SPAN,2,4
SPAN 401,SPAN 401,SPAN,1,3
SPAN 402,SPAN 402,SPAN,1,3
SPAN 403,SPAN 403,SPAN,1,3
SPAN 404,SPAN 404,SPAN,2,4
SPAN 405,SPAN 405,SPAN,2,4
SPAN 406,SPAN 406,SPAN,2,4
SPAN 409,SPAN 409,SPAN,2,4
SPAN 410,SPAN 410,SPAN,2,4
SPAN 411,SPAN 411,SPAN,1,3
SPAN 420,SPAN 420,SPAN,2,4
SPAN 430,SPAN 430,SPAN,2,4
SPAN 450,SPAN 450,SPAN,1,3
SPAN 470,SPAN 470,SPAN,2,4
SPAN 490,SPAN 490,SPAN,2,4
SPAN 495,SPAN 495,SPAN,2,4
SPAN 498,SPAN 498,SPAN,2,4
MATH 11,MATH 11,MATH,0,0
Pre-calculus 11,Pre-calculus 11,Pre-calculus,0,0
STAT 300,STAT 300,STAT,15,1
STAT 301,STAT 301,STAT,9,3
STAT 306,STAT 306,STAT,19,4
STAT 307,STAT 307,STAT,1,5
STAT 321,STAT 321,STAT,3,1
EECE 269,EECE 269,EECE,0,0
STAT 335,STAT 335,STAT,4,3
STAT 344,STAT 344,STAT,13,4
STAT 398,STAT 398,STAT,0,0
STAT 399,STAT 399,STAT,1,1
STAT 404,STAT 404,STAT,2,5
STAT 406,STAT 406,STAT,2,4
STAT 443,STAT 443,STAT,17,5
STAT 445,STAT 445,STAT,1,5
STAT 447,STAT 447,STAT,1,5
STAT 450,STAT 450,STAT,1,5
STAT 460,STAT 460,STAT,5,5
STAT 461,STAT 461,STAT,1,6
THFL 304,THFL 304,THFL,3,1
THTR 205,THTR 205,THTR,2,0
THTR 305,THTR 305,THTR,3,1
THFL 402,THFL 402,THFL,5,1
THTR 306,THTR 306,THTR,1,0
THTR 307,THTR 307,THTR,1,0
THTR 308,THTR 308,THTR,1,0
THTR 250,THTR 250,THTR,2,1
THTR 150,THTR 150,THTR,0,0
THTR 271,THTR 271,THTR,0,0
THTR 273,THTR 273,THTR,0,0
THTR 299,THTR 299,THTR,3,1
THTR 317,THTR 317,THTR,4,2
THTR 130,THTR 130,THTR,0,0
THTR 230,THTR 230,THTR,0,0
THTR 399,THTR 399,THTR,9,1
THTR 330,THTR 330,THTR,2,1
THTR 335,THTR 335,THTR,2,1
THTR 339,THTR 339,THTR,2,1
THTR 371,THTR 371,THTR,6,1
THTR 272,THTR 272,THTR,0,0
THTR 274,THTR 274,THTR,0,0
THTR 372,THTR 372,THTR,3,20
THTR 373,THTR 373,THTR,6,1
THTR 374,THTR 374,THTR,3,21
THTR 391,THTR 391,THTR,4,1
THTR 350,THTR 350,THTR,1,0
THTR 352,THTR 352,THTR,1,0
THTR 354,THTR 354,THTR,1,0
THTR 356,THTR 356,THTR,1,0
THTR 405,THTR 405,THTR,2,2
THTR 406,THTR 406,THTR,2,1
THTR 407,THTR 407,THTR,2,1
THTR 417,THTR 417,THTR,1,3
THTR 420,THTR 420,THTR,1,1
THTR 320,THTR 320,THTR,0,0
THTR 450,THTR 450,THTR,2,1
THTR 452,THTR 452,THTR,2,1
THTR 454,THTR 454,THTR,2,1
THTR 456,THTR 456,THTR,2,1
THTR 471,THTR 471,THTR,7,22
THTR 472,THTR 472,THTR,3,23
THTR 473,THTR 473,THTR,2,0
THTR 474,THTR 474,THTR,3,24
THTR 491,THTR 491,THTR,5,2
